classifier_name,dataset_name,accuracy
mice,wine_rate_40,0.9348929946112394
rbfn,wine_rate_40,0.0001538461538461
genrbf,wine_rate_40,0.6387594007224492
em,wine_rate_40,0.919039734707171
kpca,wine_rate_40,0.9462822289334992
mpk,wine_rate_40,0.994150885296382
mean,wine_rate_50,0.933353704032688
mice,wine_rate_50,0.9348929946112394
rbfn,wine_rate_50,0.0001538461538461
genrbf,wine_rate_50,0.6387594007224492
em,wine_rate_50,0.919039734707171
kpca,wine_rate_50,0.9462822289334992
mpk,wine_rate_50,0.994150885296382
mean,wine_rate_60,0.933353704032688
mice,wine_rate_60,0.9348929946112394
rbfn,wine_rate_60,0.0001538461538461
genrbf,wine_rate_60,0.6387594007224492
em,wine_rate_60,0.919039734707171
kpca,wine_rate_60,0.9462822289334992
mpk,wine_rate_60,0.994150885296382
mean,wine_rate_70,0.933353704032688
mice,wine_rate_70,0.9348929946112394
rbfn,wine_rate_70,0.0001538461538461
genrbf,wine_rate_70,0.6387594007224492
em,wine_rate_70,0.919039734707171
kpca,wine_rate_70,0.9462822289334992
mpk,wine_rate_70,0.994150885296382
mean,wine_rate_80,0.933353704032688
mice,wine_rate_80,0.9348929946112394
rbfn,wine_rate_80,0.0001538461538461
genrbf,wine_rate_80,0.6387594007224492
em,wine_rate_80,0.919039734707171
kpca,wine_rate_80,0.9462822289334992
mpk,wine_rate_80,0.994150885296382
